word,onsets,offsets
please,276.3261,277.0909
draw,277.7394,278.0344
me,278.0344,278.3344
a,278.3344,278.3844
sheep,278.3844,279.0891
when,280.6155,280.7605
a,280.7605,280.8105
mystery,280.8105,281.2605
is,281.2605,281.4505
too,281.4505,281.6205
overpowering,281.6205,282.5405
one,282.5405,282.8105
dare,282.8105,283.1605
not,283.1605,283.4105
disobey,283.4105,284.1398
absurd,284.8132,285.3582
as,285.3582,285.4782
it,285.4782,285.6582
seemed,285.6582,285.9682
to,285.9682,286.1082
me,286.1082,286.2782
a,286.2782,286.3082
thousand,286.3082,286.9282
miles,286.9282,287.4082
from,287.4082,287.5982
any,287.5982,287.8282
human,287.8282,288.2682
habitation,288.2682,289.0682
and,289.0682,289.4382
in,289.4382,289.5982
danger,289.5982,290.0782
of,290.0782,290.2282
death,290.2282,290.6018
i,291.1405,291.2755
took,291.2755,291.5155
out,291.5155,291.7055
of,291.7055,291.7955
my,291.7955,291.9555
pocket,291.9555,292.3555
a,292.3555,292.4055
sheet,292.4055,292.7055
of,292.7055,292.7755
paper,292.7755,293.1855
and,293.1855,293.3255
a,293.3255,293.3555
pen,293.3555,293.8043
but,294.4079,294.7729
then,294.7729,294.9329
i,294.9329,295.0329
remembered,295.0329,295.8429
that,295.8429,296.0529
i,296.0529,296.1129
had,296.1129,296.3429
mainly,296.3429,296.8229
studied,296.8229,297.2329
geography,297.2329,297.8929
history,297.8929,298.4829
arithmetic,298.4829,299.0829
and,299.0829,299.2429
grammar,299.2429,299.6861
and,300.2348,300.4198
i,300.4198,300.5298
told,300.5298,300.8498
the,300.8498,300.9398
little,300.9398,301.1698
fellow,301.1698,301.6142
a,301.9285,301.9735
little,301.9735,302.2335
crossly,302.2335,302.8331
that,303.2371,303.5521
i,303.5521,303.6321
didn,303.6321,303.9021
t,303.9021,303.9521
know,303.9521,304.0221
how,304.0221,304.2221
to,304.2221,304.3721
draw,304.3721,304.6968
he,305.4799,305.5749
replied,305.5749,306.1299
it,306.5239,306.6289
doesn,306.6289,306.9589
t,306.9589,306.9889
matter,306.9889,307.5086
draw,307.9675,308.1125
me,308.1125,308.3125
a,308.3125,308.3425
sheep,308.3425,308.9772
as,310.0946,310.2596
i,310.2596,310.3696
d,310.3696,310.4396
never,310.4396,310.6896
drawn,310.6896,311.0296
a,311.0296,311.1196
sheep,311.1196,311.5389
i,311.8781,312.0331
redrew,312.0331,312.5131
for,312.5131,312.6631
him,312.6631,312.8631
one,312.8631,313.1031
of,313.1031,313.2131
the,313.2131,313.3731
only,313.3731,313.6731
two,313.6731,313.8731
drawings,313.8731,314.4431
that,314.4431,314.5931
i,314.5931,314.6631
was,314.6631,314.8431
capable,314.8431,315.2931
of,315.2931,315.5376
the,316.0114,316.0764
one,316.0764,316.3864
of,316.3864,316.5364
the,316.5364,316.6364
closed,316.6364,317.2264
boa,317.2264,317.4864
constrictor,317.4864,318.1307
and,318.6494,318.7944
i,318.7944,318.8844
was,318.8844,319.0544
astounded,319.0544,319.8544
to,319.8544,319.9644
hear,319.9644,320.1944
the,320.1944,320.2944
little,320.2944,320.5444
fellow,320.5444,320.8244
respond,320.8244,321.4438
no,321.9476,322.1426
no,322.1426,322.9476
i,323.3316,323.6766
don,323.6766,323.8566
t,323.8566,323.9066
want,323.9066,324.1766
an,324.1766,324.2766
elephant,324.2766,324.6666
inside,324.6666,325.0666
a,325.0666,325.1166
boa,325.1166,325.5366
constrictor,325.5366,326.5652
a,326.9393,327.0043
boa,327.0043,327.3443
constrictor,327.3443,328.0043
is,328.0043,328.1243
very,328.1243,328.4543
dangerous,328.4543,329.3585
and,329.6178,329.7428
an,329.7428,329.9228
elephant,329.9228,330.4528
is,330.4528,330.5828
very,330.5828,330.8228
cumbersome,330.8228,331.7123
where,332.1262,332.2912
i,332.2912,332.5012
live,332.5012,332.8212
everything,332.8212,333.2412
is,333.2412,333.3912
very,333.3912,333.6512
small,333.6512,334.3259
i,334.6751,334.7501
need,334.7501,335.0401
a,335.0401,335.0801
sheep,335.0801,335.8246
draw,336.1039,336.2589
me,336.2589,336.4589
a,336.4589,336.4989
sheep,336.4989,337.0686
so,337.9266,338.1016
i,338.1016,338.2516
drew,338.2516,338.5965
he,339.5842,339.7292
looked,339.7292,340.0092
carefully,340.0092,340.5692
then,340.5692,340.7892
said,340.7892,341.1587
no,341.7124,342.1274
this,342.1274,342.4674
one,342.4674,342.6374
s,342.6374,342.7174
already,342.7174,343.1874
very,343.1874,343.5374
sick,343.5374,344.1118
make,344.436,344.691
another,344.691,345.061
one,345.061,345.3257
i,346.069,346.194
drew,346.194,346.434
